q  I(q)
2.724364e-02 2.458486e+00
2.726921e-02 2.454898e+00
2.729481e-02 2.451318e+00
2.732043e-02 2.447744e+00
2.734607e-02 2.444177e+00
2.737173e-02 2.440617e+00
2.739742e-02 2.437064e+00
2.742314e-02 2.433517e+00
2.744888e-02 2.429977e+00
2.747464e-02 2.426444e+00
2.750042e-02 2.422918e+00
2.752624e-02 2.419398e+00
2.755207e-02 2.415885e+00
2.757793e-02 2.412378e+00
2.760381e-02 2.408879e+00
2.762972e-02 2.405385e+00
2.765565e-02 2.401898e+00
2.768161e-02 2.398418e+00
2.770759e-02 2.394944e+00
2.773359e-02 2.391476e+00
2.775962e-02 2.388015e+00
2.778568e-02 2.384560e+00
2.781176e-02 2.381111e+00
2.783786e-02 2.377669e+00
2.786399e-02 2.374233e+00
2.789014e-02 2.370803e+00
2.791632e-02 2.367380e+00
2.794252e-02 2.363962e+00
2.796874e-02 2.360551e+00
2.799499e-02 2.357146e+00
2.802127e-02 2.353747e+00
2.804757e-02 2.350354e+00
2.807389e-02 2.346967e+00
2.810024e-02 2.343585e+00
2.812661e-02 2.340210e+00
2.815301e-02 2.336841e+00
2.817944e-02 2.333477e+00
2.820588e-02 2.330120e+00
2.823236e-02 2.326768e+00
2.825885e-02 2.323422e+00
2.828538e-02 2.320082e+00
2.831192e-02 2.316747e+00
2.833850e-02 2.313418e+00
2.836509e-02 2.310095e+00
2.839172e-02 2.306777e+00
2.841836e-02 2.303464e+00
2.844503e-02 2.300158e+00
2.847173e-02 2.296856e+00
2.849845e-02 2.293561e+00
2.852520e-02 2.290270e+00
2.855197e-02 2.286985e+00
2.857877e-02 2.283705e+00
2.860559e-02 2.280431e+00
2.863244e-02 2.277161e+00
2.865932e-02 2.273898e+00
2.868621e-02 2.270639e+00
2.871314e-02 2.267385e+00
2.874009e-02 2.264137e+00
2.876706e-02 2.260893e+00
2.879406e-02 2.257655e+00
2.882109e-02 2.254421e+00
2.884814e-02 2.251192e+00
2.887521e-02 2.247969e+00
2.890231e-02 2.244750e+00
2.892944e-02 2.241536e+00
2.895659e-02 2.238327e+00
2.898377e-02 2.235123e+00
2.901097e-02 2.231923e+00
2.903820e-02 2.228728e+00
2.906545e-02 2.225538e+00
2.909273e-02 2.222352e+00
2.912004e-02 2.219171e+00
2.914737e-02 2.215994e+00
2.917473e-02 2.212822e+00
2.920211e-02 2.209654e+00
2.922952e-02 2.206491e+00
2.925695e-02 2.203332e+00
2.928441e-02 2.200177e+00
2.931189e-02 2.197027e+00
2.933940e-02 2.193880e+00
2.936694e-02 2.190739e+00
2.939450e-02 2.187601e+00
2.942209e-02 2.184467e+00
2.944971e-02 2.181337e+00
2.947735e-02 2.178211e+00
2.950501e-02 2.175090e+00
2.953270e-02 2.171972e+00
2.956042e-02 2.168858e+00
2.958817e-02 2.165748e+00
2.961594e-02 2.162642e+00
2.964373e-02 2.159540e+00
2.967156e-02 2.156441e+00
2.969940e-02 2.153346e+00
2.972728e-02 2.150255e+00
2.975518e-02 2.147167e+00
2.978311e-02 2.144082e+00
2.981106e-02 2.141002e+00
2.983904e-02 2.137924e+00
2.986704e-02 2.134850e+00
2.989508e-02 2.131780e+00
2.992313e-02 2.128713e+00
2.995122e-02 2.125649e+00
2.997933e-02 2.122589e+00
3.000747e-02 2.119531e+00
3.003563e-02 2.116477e+00
3.006382e-02 2.113426e+00
3.009204e-02 2.110378e+00
3.012028e-02 2.107333e+00
3.014855e-02 2.104291e+00
3.017685e-02 2.101252e+00
3.020517e-02 2.098215e+00
3.023352e-02 2.095182e+00
3.026189e-02 2.092151e+00
3.029030e-02 2.089124e+00
3.031873e-02 2.086099e+00
3.034718e-02 2.083076e+00
3.037566e-02 2.080056e+00
3.040417e-02 2.077039e+00
3.043271e-02 2.074025e+00
3.046127e-02 2.071012e+00
3.048986e-02 2.068003e+00
3.051848e-02 2.064995e+00
3.054712e-02 2.061990e+00
3.057579e-02 2.058987e+00
3.060449e-02 2.055987e+00
3.063321e-02 2.052989e+00
3.066196e-02 2.049992e+00
3.069074e-02 2.046999e+00
3.071955e-02 2.044007e+00
3.074838e-02 2.041017e+00
3.077724e-02 2.038029e+00
3.080612e-02 2.035043e+00
3.083504e-02 2.032059e+00
3.086398e-02 2.029077e+00
3.089295e-02 2.026096e+00
3.092194e-02 2.023118e+00
3.095096e-02 2.020141e+00
3.098001e-02 2.017165e+00
3.100909e-02 2.014192e+00
3.103819e-02 2.011220e+00
3.106732e-02 2.008249e+00
3.109648e-02 2.005280e+00
3.112567e-02 2.002312e+00
3.115488e-02 1.999346e+00
3.118412e-02 1.996381e+00
3.121339e-02 1.993417e+00
3.124268e-02 1.990455e+00
3.127201e-02 1.987494e+00
3.130136e-02 1.984534e+00
3.133074e-02 1.981575e+00
3.136014e-02 1.978617e+00
3.138958e-02 1.975660e+00
3.141904e-02 1.972704e+00
3.144852e-02 1.969749e+00
3.147804e-02 1.966795e+00
3.150758e-02 1.963841e+00
3.153716e-02 1.960889e+00
3.156676e-02 1.957937e+00
3.159638e-02 1.954986e+00
3.162604e-02 1.952035e+00
3.165572e-02 1.949085e+00
3.168543e-02 1.946136e+00
3.171517e-02 1.943187e+00
3.174494e-02 1.940239e+00
3.177473e-02 1.937291e+00
3.180455e-02 1.934343e+00
3.183440e-02 1.931396e+00
3.186428e-02 1.928449e+00
3.189419e-02 1.925502e+00
3.192412e-02 1.922556e+00
3.195409e-02 1.919609e+00
3.198408e-02 1.916662e+00
3.201410e-02 1.913716e+00
3.204414e-02 1.910770e+00
3.207422e-02 1.907824e+00
3.210432e-02 1.904877e+00
3.213445e-02 1.901930e+00
3.216461e-02 1.898984e+00
3.219480e-02 1.896037e+00
3.222502e-02 1.893089e+00
3.225526e-02 1.890142e+00
3.228554e-02 1.887193e+00
3.231584e-02 1.884245e+00
3.234617e-02 1.881296e+00
3.237653e-02 1.878347e+00
3.240691e-02 1.875397e+00
3.243733e-02 1.872447e+00
3.246777e-02 1.869495e+00
3.249825e-02 1.866543e+00
3.252875e-02 1.863591e+00
3.255928e-02 1.860638e+00
3.258984e-02 1.857684e+00
3.262042e-02 1.854729e+00
3.265104e-02 1.851773e+00
3.268169e-02 1.848816e+00
3.271236e-02 1.845859e+00
3.274306e-02 1.842900e+00
3.277379e-02 1.839940e+00
3.280455e-02 1.836979e+00
3.283534e-02 1.834017e+00
3.286616e-02 1.831054e+00
3.289701e-02 1.828089e+00
3.292788e-02 1.825123e+00
3.295879e-02 1.822156e+00
3.298972e-02 1.819187e+00
3.302068e-02 1.816218e+00
3.305167e-02 1.813247e+00
3.308270e-02 1.810273e+00
3.311375e-02 1.807299e+00
3.314482e-02 1.804323e+00
3.317593e-02 1.801345e+00
3.320707e-02 1.798366e+00
3.323824e-02 1.795385e+00
3.326943e-02 1.792402e+00
3.330066e-02 1.789418e+00
3.333191e-02 1.786432e+00
3.336320e-02 1.783444e+00
3.339451e-02 1.780454e+00
3.342585e-02 1.777462e+00
3.345722e-02 1.774468e+00
3.348863e-02 1.771472e+00
3.352006e-02 1.768473e+00
3.355152e-02 1.765473e+00
3.358301e-02 1.762471e+00
3.361453e-02 1.759467e+00
3.364608e-02 1.756460e+00
3.367765e-02 1.753451e+00
3.370926e-02 1.750440e+00
3.374090e-02 1.747426e+00
3.377257e-02 1.744411e+00
3.380427e-02 1.741392e+00
3.383599e-02 1.738372e+00
3.386775e-02 1.735348e+00
3.389954e-02 1.732323e+00
3.393135e-02 1.729295e+00
3.396320e-02 1.726264e+00
3.399508e-02 1.723230e+00
3.402698e-02 1.720194e+00
3.405892e-02 1.717155e+00
3.409089e-02 1.714114e+00
3.412288e-02 1.711070e+00
3.415491e-02 1.708023e+00
3.418696e-02 1.704973e+00
3.421905e-02 1.701920e+00
3.425117e-02 1.698864e+00
3.428331e-02 1.695806e+00
3.431549e-02 1.692744e+00
3.434770e-02 1.689679e+00
3.437994e-02 1.686612e+00
3.441220e-02 1.683541e+00
3.444450e-02 1.680468e+00
3.447683e-02 1.677391e+00
3.450919e-02 1.674311e+00
3.454158e-02 1.671227e+00
3.457400e-02 1.668141e+00
3.460644e-02 1.665051e+00
3.463892e-02 1.661958e+00
3.467144e-02 1.658862e+00
3.470398e-02 1.655763e+00
3.473655e-02 1.652660e+00
3.476915e-02 1.649553e+00
3.480178e-02 1.646443e+00
3.483445e-02 1.643330e+00
3.486714e-02 1.640214e+00
3.489987e-02 1.637094e+00
3.493262e-02 1.633970e+00
3.496541e-02 1.630843e+00
3.499822e-02 1.627712e+00
3.503107e-02 1.624577e+00
3.506395e-02 1.621439e+00
3.509686e-02 1.618297e+00
3.512980e-02 1.615152e+00
3.516277e-02 1.612002e+00
3.519577e-02 1.608850e+00
3.522881e-02 1.605693e+00
3.526187e-02 1.602532e+00
3.529497e-02 1.599368e+00
3.532809e-02 1.596200e+00
3.536125e-02 1.593028e+00
3.539444e-02 1.589852e+00
3.542766e-02 1.586672e+00
3.546091e-02 1.583489e+00
3.549419e-02 1.580301e+00
3.552750e-02 1.577109e+00
3.556085e-02 1.573913e+00
3.559423e-02 1.570714e+00
3.562763e-02 1.567510e+00
3.566107e-02 1.564302e+00
3.569454e-02 1.561091e+00
3.572804e-02 1.557875e+00
3.576158e-02 1.554655e+00
3.579514e-02 1.551431e+00
3.582874e-02 1.548202e+00
3.586236e-02 1.544970e+00
3.589602e-02 1.541734e+00
3.592971e-02 1.538493e+00
3.596343e-02 1.535248e+00
3.599719e-02 1.531999e+00
3.603097e-02 1.528745e+00
3.606479e-02 1.525488e+00
3.609864e-02 1.522226e+00
3.613252e-02 1.518960e+00
3.616643e-02 1.515689e+00
3.620038e-02 1.512415e+00
3.623435e-02 1.509135e+00
3.626836e-02 1.505852e+00
3.630240e-02 1.502564e+00
3.633647e-02 1.499272e+00
3.637058e-02 1.495976e+00
3.640471e-02 1.492675e+00
3.643888e-02 1.489370e+00
3.647308e-02 1.486060e+00
3.650731e-02 1.482746e+00
3.654158e-02 1.479427e+00
3.657587e-02 1.476105e+00
3.661020e-02 1.472778e+00
3.664456e-02 1.469446e+00
3.667895e-02 1.466110e+00
3.671338e-02 1.462769e+00
3.674784e-02 1.459425e+00
3.678233e-02 1.456075e+00
3.681685e-02 1.452721e+00
3.685140e-02 1.449363e+00
3.688599e-02 1.446000e+00
3.692061e-02 1.442633e+00
3.695526e-02 1.439261e+00
3.698995e-02 1.435885e+00
3.702466e-02 1.432504e+00
3.705941e-02 1.429119e+00
3.709420e-02 1.425729e+00
3.712901e-02 1.422335e+00
3.716386e-02 1.418936e+00
3.719874e-02 1.415533e+00
3.723365e-02 1.412126e+00
3.726860e-02 1.408714e+00
3.730358e-02 1.405297e+00
3.733859e-02 1.401876e+00
3.737363e-02 1.398451e+00
3.740871e-02 1.395021e+00
3.744382e-02 1.391587e+00
3.747896e-02 1.388148e+00
3.751414e-02 1.384705e+00
3.754935e-02 1.381257e+00
3.758459e-02 1.377805e+00
3.761987e-02 1.374348e+00
3.765517e-02 1.370887e+00
3.769052e-02 1.367422e+00
3.772589e-02 1.363952e+00
3.776130e-02 1.360478e+00
3.779674e-02 1.356999e+00
3.783221e-02 1.353516e+00
3.786772e-02 1.350029e+00
3.790326e-02 1.346537e+00
3.793884e-02 1.343041e+00
3.797445e-02 1.339541e+00
3.801009e-02 1.336036e+00
3.804576e-02 1.332527e+00
3.808147e-02 1.329014e+00
3.811721e-02 1.325496e+00
3.815299e-02 1.321974e+00
3.818879e-02 1.318448e+00
3.822464e-02 1.314917e+00
3.826051e-02 1.311383e+00
3.829642e-02 1.307844e+00
3.833237e-02 1.304301e+00
3.836834e-02 1.300754e+00
3.840435e-02 1.297203e+00
3.844040e-02 1.293647e+00
3.847648e-02 1.290087e+00
3.851259e-02 1.286524e+00
3.854874e-02 1.282956e+00
3.858492e-02 1.279384e+00
3.862113e-02 1.275808e+00
3.865738e-02 1.272228e+00
3.869366e-02 1.268644e+00
3.872998e-02 1.265056e+00
3.876633e-02 1.261464e+00
3.880271e-02 1.257869e+00
3.883913e-02 1.254269e+00
3.887558e-02 1.250665e+00
3.891207e-02 1.247058e+00
3.894859e-02 1.243446e+00
3.898515e-02 1.239832e+00
3.902174e-02 1.236213e+00
3.905836e-02 1.232590e+00
3.909502e-02 1.228964e+00
3.913171e-02 1.225334e+00
3.916844e-02 1.221700e+00
3.920520e-02 1.218063e+00
3.924200e-02 1.214422e+00
3.927883e-02 1.210777e+00
3.931569e-02 1.207129e+00
3.935259e-02 1.203478e+00
3.938953e-02 1.199823e+00
3.942650e-02 1.196164e+00
3.946350e-02 1.192502e+00
3.950054e-02 1.188837e+00
3.953761e-02 1.185168e+00
3.957472e-02 1.181497e+00
3.961186e-02 1.177821e+00
3.964904e-02 1.174143e+00
3.968625e-02 1.170461e+00
3.972350e-02 1.166776e+00
3.976079e-02 1.163088e+00
3.979810e-02 1.159398e+00
3.983546e-02 1.155703e+00
3.987284e-02 1.152006e+00
3.991027e-02 1.148306e+00
3.994772e-02 1.144603e+00
3.998522e-02 1.140897e+00
4.002275e-02 1.137188e+00
4.006031e-02 1.133477e+00
4.009791e-02 1.129762e+00
4.013554e-02 1.126045e+00
4.017321e-02 1.122325e+00
4.021092e-02 1.118603e+00
4.024866e-02 1.114878e+00
4.028643e-02 1.111150e+00
4.032424e-02 1.107420e+00
4.036209e-02 1.103687e+00
4.039997e-02 1.099952e+00
4.043789e-02 1.096215e+00
4.047584e-02 1.092475e+00
4.051383e-02 1.088733e+00
4.055186e-02 1.084989e+00
4.058992e-02 1.081242e+00
4.062801e-02 1.077494e+00
4.066614e-02 1.073743e+00
4.070431e-02 1.069990e+00
4.074252e-02 1.066235e+00
4.078075e-02 1.062479e+00
4.081903e-02 1.058720e+00
4.085734e-02 1.054960e+00
4.089569e-02 1.051197e+00
4.093407e-02 1.047434e+00
4.097249e-02 1.043668e+00
4.101094e-02 1.039901e+00
4.104944e-02 1.036132e+00
4.108796e-02 1.032361e+00
4.112653e-02 1.028590e+00
4.116513e-02 1.024817e+00
4.120376e-02 1.021042e+00
4.124243e-02 1.017266e+00
4.128114e-02 1.013489e+00
4.131989e-02 1.009710e+00
4.135867e-02 1.005931e+00
4.139749e-02 1.002150e+00
4.143634e-02 9.983685e-01
4.147523e-02 9.945863e-01
4.151416e-02 9.908029e-01
4.155312e-02 9.870183e-01
4.159212e-02 9.832332e-01
4.163116e-02 9.794479e-01
4.167023e-02 9.756611e-01
4.170934e-02 9.718739e-01
4.174849e-02 9.680865e-01
4.178767e-02 9.642984e-01
4.182689e-02 9.605100e-01
4.186615e-02 9.567211e-01
4.190544e-02 9.529318e-01
4.194477e-02 9.491425e-01
4.198414e-02 9.453531e-01
4.202354e-02 9.415634e-01
4.206298e-02 9.377739e-01
4.210246e-02 9.339841e-01
4.214198e-02 9.301946e-01
4.218153e-02 9.264054e-01
4.222112e-02 9.226160e-01
4.226075e-02 9.188272e-01
4.230041e-02 9.150388e-01
4.234011e-02 9.112507e-01
4.237985e-02 9.074629e-01
4.241963e-02 9.036759e-01
4.245944e-02 8.998896e-01
4.249929e-02 8.961037e-01
4.253918e-02 8.923188e-01
4.257910e-02 8.885349e-01
4.261907e-02 8.847514e-01
4.265907e-02 8.809693e-01
4.269911e-02 8.771880e-01
4.273918e-02 8.734077e-01
4.277929e-02 8.696290e-01
4.281945e-02 8.658513e-01
4.285963e-02 8.620748e-01
4.289986e-02 8.583000e-01
4.294012e-02 8.545262e-01
4.298043e-02 8.507542e-01
4.302076e-02 8.469838e-01
4.306114e-02 8.432152e-01
4.310156e-02 8.394482e-01
4.314201e-02 8.356831e-01
4.318250e-02 8.319197e-01
4.322303e-02 8.281584e-01
4.326360e-02 8.243991e-01
4.330420e-02 8.206420e-01
4.334485e-02 8.168871e-01
4.338553e-02 8.131345e-01
4.342625e-02 8.093840e-01
4.346701e-02 8.056360e-01
4.350780e-02 8.018906e-01
4.354864e-02 7.981478e-01
4.358951e-02 7.944075e-01
4.363042e-02 7.906699e-01
4.367137e-02 7.869353e-01
4.371236e-02 7.832032e-01
4.375339e-02 7.794742e-01
4.379445e-02 7.757483e-01
4.383555e-02 7.720253e-01
4.387670e-02 7.683056e-01
4.391788e-02 7.645892e-01
4.395910e-02 7.608761e-01
4.400035e-02 7.571663e-01
4.404165e-02 7.534598e-01
4.408299e-02 7.497571e-01
4.412436e-02 7.460580e-01
4.416577e-02 7.423625e-01
4.420723e-02 7.386710e-01
4.424872e-02 7.349830e-01
4.429025e-02 7.312992e-01
4.433182e-02 7.276195e-01
4.437342e-02 7.239437e-01
4.441507e-02 7.202720e-01
4.445676e-02 7.166045e-01
4.449848e-02 7.129418e-01
4.454025e-02 7.092831e-01
4.458205e-02 7.056287e-01
4.462389e-02 7.019791e-01
4.466578e-02 6.983340e-01
4.470770e-02 6.946938e-01
4.474966e-02 6.910583e-01
4.479166e-02 6.874277e-01
4.483370e-02 6.838020e-01
4.487578e-02 6.801815e-01
4.491789e-02 6.765659e-01
4.496005e-02 6.729554e-01
4.500225e-02 6.693504e-01
4.504449e-02 6.657506e-01
4.508676e-02 6.621561e-01
4.512908e-02 6.585674e-01
4.517144e-02 6.549841e-01
4.521383e-02 6.514062e-01
4.525627e-02 6.478344e-01
4.529874e-02 6.442683e-01
4.534126e-02 6.407079e-01
4.538381e-02 6.371537e-01
4.542641e-02 6.336055e-01
4.546904e-02 6.300633e-01
4.551172e-02 6.265275e-01
4.555444e-02 6.229976e-01
4.559719e-02 6.194743e-01
4.563999e-02 6.159573e-01
4.568282e-02 6.124471e-01
4.572570e-02 6.089431e-01
4.576861e-02 6.054461e-01
4.581157e-02 6.019556e-01
4.585457e-02 5.984720e-01
4.589760e-02 5.949955e-01
4.594068e-02 5.915255e-01
4.598380e-02 5.880629e-01
4.602696e-02 5.846071e-01
4.607016e-02 5.811587e-01
4.611340e-02 5.777175e-01
4.615668e-02 5.742837e-01
4.620000e-02 5.708575e-01
4.624336e-02 5.674386e-01
4.628676e-02 5.640272e-01
4.633020e-02 5.606236e-01
4.637369e-02 5.572276e-01
4.641721e-02 5.538395e-01
4.646078e-02 5.504590e-01
4.650438e-02 5.470868e-01
4.654803e-02 5.437223e-01
4.659172e-02 5.403662e-01
4.663545e-02 5.370182e-01
4.667922e-02 5.336782e-01
4.672303e-02 5.303468e-01
4.676688e-02 5.270234e-01
4.681077e-02 5.237089e-01
4.685471e-02 5.204027e-01
4.689868e-02 5.171053e-01
4.694270e-02 5.138163e-01
4.698676e-02 5.105361e-01
4.703086e-02 5.072647e-01
4.707500e-02 5.040023e-01
4.711918e-02 5.007488e-01
4.716341e-02 4.975044e-01
4.720767e-02 4.942689e-01
4.725198e-02 4.910427e-01
4.729633e-02 4.878257e-01
4.734072e-02 4.846180e-01
4.738515e-02 4.814197e-01
4.742962e-02 4.782306e-01
4.747414e-02 4.750514e-01
4.751870e-02 4.718815e-01
4.756329e-02 4.687213e-01
4.760794e-02 4.655709e-01
4.765262e-02 4.624303e-01
4.769734e-02 4.592994e-01
4.774211e-02 4.561784e-01
4.778692e-02 4.530674e-01
4.783177e-02 4.499664e-01
4.787666e-02 4.468755e-01
4.792160e-02 4.437948e-01
4.796657e-02 4.407244e-01
4.801159e-02 4.376641e-01
4.805665e-02 4.346143e-01
4.810176e-02 4.315748e-01
4.814690e-02 4.285461e-01
4.819209e-02 4.255274e-01
4.823732e-02 4.225197e-01
4.828260e-02 4.195226e-01
4.832791e-02 4.165359e-01
4.837327e-02 4.135605e-01
4.841867e-02 4.105954e-01
4.846412e-02 4.076416e-01
4.850960e-02 4.046984e-01
4.855513e-02 4.017665e-01
4.860070e-02 3.988456e-01
4.864632e-02 3.959357e-01
4.869198e-02 3.930370e-01
4.873768e-02 3.901498e-01
4.878342e-02 3.872736e-01
4.882921e-02 3.844087e-01
4.887503e-02 3.815553e-01
4.892091e-02 3.787133e-01
4.896682e-02 3.758829e-01
4.901278e-02 3.730639e-01
4.905878e-02 3.702567e-01
4.910483e-02 3.674610e-01
4.915091e-02 3.646770e-01
4.919704e-02 3.619049e-01
4.924322e-02 3.591445e-01
4.928944e-02 3.563960e-01
4.933570e-02 3.536594e-01
4.938200e-02 3.509347e-01
4.942835e-02 3.482221e-01
4.947474e-02 3.455215e-01
4.952117e-02 3.428329e-01
4.956765e-02 3.401563e-01
4.961417e-02 3.374921e-01
4.966074e-02 3.348401e-01
4.970735e-02 3.322005e-01
4.975400e-02 3.295730e-01
4.980070e-02 3.269579e-01
4.984744e-02 3.243552e-01
4.989423e-02 3.217651e-01
4.994105e-02 3.191873e-01
4.998793e-02 3.166221e-01
5.003484e-02 3.140694e-01
5.008180e-02 3.115293e-01
5.012881e-02 3.090020e-01
5.017586e-02 3.064871e-01
5.022295e-02 3.039851e-01
5.027009e-02 3.014956e-01
5.031727e-02 2.990191e-01
5.036449e-02 2.965554e-01
5.041176e-02 2.941045e-01
5.045908e-02 2.916664e-01
5.050644e-02 2.892415e-01
5.055384e-02 2.868293e-01
5.060129e-02 2.844301e-01
5.064878e-02 2.820441e-01
5.069632e-02 2.796709e-01
5.074390e-02 2.773110e-01
5.079152e-02 2.749640e-01
5.083919e-02 2.726303e-01
5.088691e-02 2.703095e-01
5.093467e-02 2.680022e-01
5.098248e-02 2.657079e-01
5.103033e-02 2.634268e-01
5.107822e-02 2.611592e-01
5.112616e-02 2.589047e-01
5.117414e-02 2.566635e-01
5.122217e-02 2.544357e-01
5.127025e-02 2.522212e-01
5.131837e-02 2.500202e-01
5.136653e-02 2.478326e-01
5.141474e-02 2.456583e-01
5.146300e-02 2.434974e-01
5.151130e-02 2.413500e-01
5.155965e-02 2.392161e-01
5.160804e-02 2.370957e-01
5.165648e-02 2.349889e-01
5.170496e-02 2.328956e-01
5.175349e-02 2.308158e-01
5.180206e-02 2.287495e-01
5.185068e-02 2.266968e-01
5.189934e-02 2.246578e-01
5.194805e-02 2.226323e-01
5.199681e-02 2.206204e-01
5.204561e-02 2.186222e-01
5.209446e-02 2.166376e-01
5.214335e-02 2.146666e-01
5.219229e-02 2.127093e-01
5.224128e-02 2.107656e-01
5.229031e-02 2.088357e-01
5.233939e-02 2.069192e-01
5.238851e-02 2.050167e-01
5.243768e-02 2.031277e-01
5.248690e-02 2.012525e-01
5.253616e-02 1.993909e-01
5.258547e-02 1.975431e-01
5.263482e-02 1.957091e-01
5.268422e-02 1.938887e-01
5.273367e-02 1.920819e-01
5.278316e-02 1.902890e-01
5.283270e-02 1.885096e-01
5.288229e-02 1.867442e-01
5.293192e-02 1.849923e-01
5.298160e-02 1.832543e-01
5.303133e-02 1.815298e-01
5.308110e-02 1.798191e-01
5.313092e-02 1.781221e-01
5.318079e-02 1.764389e-01
5.323070e-02 1.747693e-01
5.328066e-02 1.731135e-01
5.333067e-02 1.714712e-01
5.338072e-02 1.698427e-01
5.343082e-02 1.682279e-01
5.348097e-02 1.666268e-01
5.353116e-02 1.650392e-01
5.358141e-02 1.634654e-01
5.363170e-02 1.619051e-01
5.368203e-02 1.603585e-01
5.373242e-02 1.588257e-01
5.378285e-02 1.573062e-01
5.383332e-02 1.558005e-01
5.388385e-02 1.543083e-01
5.393442e-02 1.528297e-01
5.398504e-02 1.513647e-01
5.403571e-02 1.499132e-01
5.408643e-02 1.484752e-01
5.413719e-02 1.470508e-01
5.418800e-02 1.456398e-01
5.423886e-02 1.442423e-01
5.428977e-02 1.428583e-01
5.434072e-02 1.414877e-01
5.439172e-02 1.401306e-01
5.444277e-02 1.387869e-01
5.449387e-02 1.374565e-01
5.454501e-02 1.361395e-01
5.459621e-02 1.348359e-01
5.464745e-02 1.335456e-01
5.469874e-02 1.322686e-01
5.475008e-02 1.310049e-01
5.480146e-02 1.297544e-01
5.485290e-02 1.285171e-01
5.490438e-02 1.272932e-01
5.495591e-02 1.260823e-01
5.500749e-02 1.248847e-01
5.505912e-02 1.237001e-01
5.511079e-02 1.225287e-01
5.516252e-02 1.213704e-01
5.521429e-02 1.202251e-01
5.526611e-02 1.190929e-01
5.531798e-02 1.179737e-01
5.536990e-02 1.168674e-01
5.542187e-02 1.157741e-01
5.547389e-02 1.146937e-01
5.552595e-02 1.136262e-01
5.557807e-02 1.125715e-01
5.563023e-02 1.115297e-01
5.568244e-02 1.105006e-01
5.573470e-02 1.094843e-01
5.578701e-02 1.084809e-01
5.583937e-02 1.074900e-01
5.589178e-02 1.065118e-01
5.594424e-02 1.055463e-01
5.599675e-02 1.045934e-01
5.604930e-02 1.036530e-01
5.610191e-02 1.027251e-01
5.615456e-02 1.018098e-01
5.620727e-02 1.009069e-01
5.626002e-02 1.000165e-01
5.631282e-02 9.913845e-02
5.636568e-02 9.827270e-02
5.641858e-02 9.741933e-02
5.647153e-02 9.657822e-02
5.652453e-02 9.574934e-02
5.657758e-02 9.493272e-02
5.663068e-02 9.412821e-02
5.668384e-02 9.333589e-02
5.673704e-02 9.255562e-02
5.679029e-02 9.178739e-02
5.684359e-02 9.103117e-02
5.689694e-02 9.028698e-02
5.695034e-02 8.955466e-02
5.700379e-02 8.883429e-02
5.705729e-02 8.812580e-02
5.711084e-02 8.742905e-02
5.716445e-02 8.674411e-02
5.721810e-02 8.607092e-02
5.727180e-02 8.540939e-02
5.732555e-02 8.475950e-02
5.737936e-02 8.412124e-02
5.743321e-02 8.349456e-02
5.748711e-02 8.287937e-02
5.754107e-02 8.227570e-02
5.759508e-02 8.168345e-02
5.764913e-02 8.110258e-02
5.770324e-02 8.053309e-02
5.775740e-02 7.997491e-02
5.781160e-02 7.942797e-02
5.786586e-02 7.889228e-02
5.792017e-02 7.836779e-02
5.797454e-02 7.785438e-02
5.802895e-02 7.735211e-02
5.808341e-02 7.686087e-02
5.813793e-02 7.638062e-02
5.819249e-02 7.591135e-02
5.824711e-02 7.545301e-02
5.830178e-02 7.500552e-02
5.835650e-02 7.456882e-02
5.841127e-02 7.414297e-02
5.846609e-02 7.372781e-02
5.852096e-02 7.332334e-02
5.857589e-02 7.292957e-02
5.863087e-02 7.254637e-02
5.868589e-02 7.217371e-02
5.874097e-02 7.181157e-02
5.879611e-02 7.145990e-02
5.885129e-02 7.111863e-02
5.890652e-02 7.078776e-02
5.896181e-02 7.046721e-02
5.901715e-02 7.015695e-02
5.907254e-02 6.985693e-02
5.912798e-02 6.956710e-02
5.918348e-02 6.928742e-02
5.923903e-02 6.901781e-02
5.929463e-02 6.875830e-02
5.935028e-02 6.850877e-02
5.940598e-02 6.826924e-02
5.946174e-02 6.803960e-02
5.951754e-02 6.781984e-02
5.957341e-02 6.760991e-02
5.962932e-02 6.740976e-02
5.968528e-02 6.721937e-02
5.974130e-02 6.703864e-02
5.979737e-02 6.686758e-02
5.985350e-02 6.670612e-02
5.990967e-02 6.655421e-02
5.996590e-02 6.641181e-02
6.002218e-02 6.627889e-02
6.007852e-02 6.615537e-02
6.013490e-02 6.604124e-02
6.019134e-02 6.593646e-02
6.024784e-02 6.584096e-02
6.030438e-02 6.575468e-02
6.036098e-02 6.567761e-02
6.041763e-02 6.560971e-02
6.047434e-02 6.555091e-02
6.053110e-02 6.550116e-02
6.058791e-02 6.546045e-02
6.064477e-02 6.542870e-02
6.070169e-02 6.540590e-02
6.075866e-02 6.539201e-02
6.081569e-02 6.538693e-02
6.087277e-02 6.539068e-02
6.092990e-02 6.540317e-02
6.098709e-02 6.542439e-02
6.104433e-02 6.545429e-02
6.110162e-02 6.549281e-02
6.115897e-02 6.553994e-02
6.121637e-02 6.559558e-02
6.127382e-02 6.565974e-02
6.133133e-02 6.573236e-02
6.138890e-02 6.581341e-02
6.144651e-02 6.590285e-02
6.150418e-02 6.600061e-02
6.156191e-02 6.610665e-02
6.161969e-02 6.622097e-02
6.167752e-02 6.634351e-02
6.173541e-02 6.647420e-02
6.179335e-02 6.661304e-02
