<X> <Y>
3.018750000000000e+00 3.055844968153924e+07
3.025000000000000e+00 3.018315895541245e+07
3.031250000000000e+00 2.981109975426940e+07
3.037500000000000e+00 2.945421690759981e+07
3.043750000000000e+00 2.912460975225432e+07
3.050000000000000e+00 2.883397194583100e+07
3.056250000000000e+00 2.859272983880410e+07
3.062500000000000e+00 2.840983611766363e+07
3.068750000000000e+00 2.829158579309874e+07
3.075000000000000e+00 2.824143222191029e+07
3.081250000000000e+00 2.826065063236926e+07
3.087500000000000e+00 2.834796496655591e+07
3.093750000000000e+00 2.849976645408891e+07
3.100000000000000e+00 2.871019838434575e+07
3.106250000000000e+00 2.897109852583186e+07
3.112500000000000e+00 2.927243269875356e+07
3.118750000000000e+00 2.960179344362381e+07
3.125000000000000e+00 2.994484855963858e+07
3.131250000000000e+00 3.028648413482105e+07
3.137500000000000e+00 3.061138696201471e+07
3.143750000000000e+00 3.090510517602270e+07
3.150000000000000e+00 3.115482175990232e+07
3.156250000000000e+00 3.134975640256087e+07
3.162500000000000e+00 3.148130227406092e+07
3.168750000000000e+00 3.154337787546547e+07
3.175000000000000e+00 3.153280520517627e+07
3.181250000000000e+00 3.144939183104220e+07
3.187500000000000e+00 3.129726993640705e+07
3.193750000000000e+00 3.108461768597714e+07
3.200000000000000e+00 3.082334856713771e+07
3.206250000000000e+00 3.052818226447476e+07
3.212500000000000e+00 3.021529983788885e+07
3.218750000000000e+00 2.990085857767903e+07
3.225000000000000e+00 2.959973808665442e+07
3.231250000000000e+00 2.932471992157989e+07
3.237500000000000e+00 2.908610453168891e+07
3.243750000000000e+00 2.889137367446175e+07
3.250000000000000e+00 2.874529313777038e+07
3.256250000000000e+00 2.865012310315859e+07
3.262500000000000e+00 2.860572812323494e+07
3.268750000000000e+00 2.860951949049148e+07
3.275000000000000e+00 2.865620874949011e+07
3.281250000000000e+00 2.873822368179227e+07
3.287500000000000e+00 2.884465282050259e+07
3.293750000000000e+00 2.896212670417005e+07
3.300000000000000e+00 2.907560410439727e+07
3.306250000000000e+00 2.916922072540209e+07
3.312500000000000e+00 2.922746443091695e+07
3.318750000000000e+00 2.923605332053104e+07
3.325000000000000e+00 2.918240280565777e+07
3.331250000000000e+00 2.905579545079461e+07
3.337500000000000e+00 2.884796743489182e+07
3.343750000000000e+00 2.855311145291695e+07
3.350000000000000e+00 2.816857309415222e+07
3.356250000000000e+00 2.769602760683247e+07
3.362500000000000e+00 2.714142181556156e+07
3.368750000000000e+00 2.651476321708753e+07
3.375000000000000e+00 2.582929831885971e+07
3.381250000000000e+00 2.510032344663394e+07
3.387500000000000e+00 2.434395378722684e+07
3.393750000000000e+00 2.357626666259408e+07
3.400000000000000e+00 2.281261246532914e+07
3.406250000000000e+00 2.206810410213963e+07
3.412500000000000e+00 2.135704614649341e+07
3.418750000000000e+00 2.069315030494221e+07
3.425000000000000e+00 2.008940077445873e+07
3.431250000000000e+00 1.955769045839663e+07
3.437500000000000e+00 1.910829959849861e+07
3.443750000000000e+00 1.874929025593418e+07
3.450000000000000e+00 1.848675911543508e+07
3.456250000000000e+00 1.832325411110285e+07
3.462500000000000e+00 1.825884056384637e+07
3.468750000000000e+00 1.829086039144043e+07
3.475000000000000e+00 1.841429204167997e+07
3.481250000000000e+00 1.862216763592336e+07
3.487500000000000e+00 1.890578497418366e+07
3.493750000000000e+00 1.925467545955819e+07
3.500000000000000e+00 1.965650297195187e+07
3.506250000000000e+00 2.009753284129493e+07
3.512500000000000e+00 2.056250344831504e+07
3.518750000000000e+00 2.103563862053638e+07
3.525000000000000e+00 2.150180394024864e+07
3.531250000000000e+00 2.194714835509331e+07
3.537500000000000e+00 2.235966585359605e+07
3.543750000000000e+00 2.272933700798718e+07
3.550000000000000e+00 2.304793028702038e+07
3.556250000000000e+00 2.330869912839155e+07
3.562500000000000e+00 2.350646089473737e+07
3.568750000000000e+00 2.363681491847014e+07
3.575000000000000e+00 2.369768038572189e+07
3.581250000000000e+00 2.368882326676914e+07
3.587500000000000e+00 2.361270054093355e+07
3.593750000000000e+00 2.347465708790498e+07
3.600000000000000e+00 2.328270469623683e+07
3.606250000000000e+00 2.304692043375413e+07
3.612500000000000e+00 2.277903638912899e+07
3.618750000000000e+00 2.249139205951801e+07
3.625000000000000e+00 2.219652276963940e+07
3.631250000000000e+00 2.190754874502918e+07
3.637500000000000e+00 2.163768821667603e+07
3.643750000000000e+00 2.140007974536446e+07
3.650000000000000e+00 2.120725002697609e+07
3.656250000000000e+00 2.107029212802518e+07
3.662500000000000e+00 2.099797014284691e+07
3.668750000000000e+00 2.099630285246583e+07
3.675000000000000e+00 2.106827139452053e+07
3.681250000000000e+00 2.121377856777321e+07
3.687500000000000e+00 2.143062665920104e+07
3.693750000000000e+00 2.171460883314846e+07
3.700000000000000e+00 2.205992605757850e+07
3.706250000000000e+00 2.245936501757440e+07
3.712500000000000e+00 2.290428278909342e+07
3.718750000000000e+00 2.338448071290223e+07
3.725000000000000e+00 2.388811103696988e+07
3.731250000000000e+00 2.440205870468026e+07
3.737500000000000e+00 2.491222875100601e+07
3.743750000000000e+00 2.540418797226001e+07
3.750000000000000e+00 2.586413698104245e+07
3.756250000000000e+00 2.627993395283371e+07
3.762500000000000e+00 2.664191576213444e+07
3.768750000000000e+00 2.694333846606400e+07
3.775000000000000e+00 2.718033832475577e+07
3.781250000000000e+00 2.735199823874573e+07
3.787500000000000e+00 2.745909932237270e+07
3.793750000000000e+00 2.750409496225478e+07
3.800000000000000e+00 2.749091177803472e+07
