<X> <Y>
1.497586088972583e-02 9.962955197077724e+05
1.499887501660219e-02 9.951220099855976e+05
1.502192451039600e-02 9.939462702627149e+05
1.504500942545732e-02 9.927683006184241e+05
1.506812981621970e-02 9.915881011622478e+05
1.509128573720036e-02 9.904056720341049e+05
1.511447724300032e-02 9.892210134044897e+05
1.513770438830446e-02 9.880341254746552e+05
1.516096722788174e-02 9.868450084767881e+05
1.518426581658526e-02 9.856536626741912e+05
1.520760020935242e-02 9.844600883614621e+05
1.523097046120506e-02 9.832642858646740e+05
1.525437662724957e-02 9.820662555415583e+05
1.527781876267699e-02 9.808659977816854e+05
1.530129692276324e-02 9.796635130066430e+05
1.532481116286912e-02 9.784588016702221e+05
1.534836153844056e-02 9.772518642585978e+05
1.537194810500864e-02 9.760427012905118e+05
1.539557091818983e-02 9.748313133174541e+05
1.541923003368604e-02 9.736177009238478e+05
1.544292550728480e-02 9.724018647272326e+05
1.546665739485933e-02 9.711838053784473e+05
1.549042575236876e-02 9.699635235618148e+05
1.551423063585819e-02 9.687410199953258e+05
1.553807210145885e-02 9.675162954308249e+05
1.556195020538825e-02 9.662893506541919e+05
1.558586500395026e-02 9.650601864855326e+05
1.560981655353529e-02 9.638288037793590e+05
1.563380491062040e-02 9.625952034247778e+05
1.565783013176946e-02 9.613593863456752e+05
1.568189227363326e-02 9.601213535009035e+05
1.570599139294963e-02 9.588811058844680e+05
1.573012754654360e-02 9.576386445257133e+05
1.575430079132754e-02 9.563939704895086e+05
1.577851118430125e-02 9.551470848764383e+05
1.580275878255216e-02 9.538979888229861e+05
1.582704364325541e-02 9.526466835017235e+05
1.585136582367400e-02 9.513931701214981e+05
1.587572538115893e-02 9.501374499276222e+05
1.590012237314935e-02 9.488795242020586e+05
1.592455685717266e-02 9.476193942636106e+05
1.594902889084468e-02 9.463570614681107e+05
1.597353853186975e-02 9.450925272086082e+05
1.599808583804091e-02 9.438257929155581e+05
1.602267086724002e-02 9.425568600570111e+05
1.604729367743785e-02 9.412857301388021e+05
1.607195432669429e-02 9.400124047047392e+05
1.609665287315844e-02 9.387368853367948e+05
1.612138937506878e-02 9.374591736552906e+05
1.614616389075326e-02 9.361792713190936e+05
1.617097647862948e-02 9.348971800258005e+05
1.619582719720480e-02 9.336129015119320e+05
1.622071610507652e-02 9.323264375531174e+05
1.624564326093197e-02 9.310377899642898e+05
1.627060872354865e-02 9.297469605998744e+05
1.629561255179443e-02 9.284539513539773e+05
1.632065480462761e-02 9.271587641605773e+05
1.634573554109711e-02 9.258614009937168e+05
1.637085482034257e-02 9.245618638676906e+05
1.639601270159454e-02 9.232601548372365e+05
1.642120924417460e-02 9.219562759977276e+05
1.644644450749546e-02 9.206502294853603e+05
1.647171855106113e-02 9.193420174773476e+05
1.649703143446712e-02 9.180316421921058e+05
1.652238321740045e-02 9.167191058894494e+05
1.654777395963991e-02 9.154044108707783e+05
1.657320372105615e-02 9.140875594792693e+05
1.659867256161181e-02 9.127685541000672e+05
1.662418054136169e-02 9.114473971604756e+05
1.664972772045288e-02 9.101240911301454e+05
1.667531415912487e-02 9.087986385212659e+05
1.670093991770978e-02 9.074710418887561e+05
1.672660505663240e-02 9.061413038304537e+05
1.675230963641039e-02 9.048094269873071e+05
1.677805371765443e-02 9.034754140435611e+05
1.680383736106831e-02 9.021392677269526e+05
1.682966062744912e-02 9.008009908088966e+05
1.685552357768738e-02 8.994605861046759e+05
1.688142627276721e-02 8.981180564736326e+05
1.690736877376639e-02 8.967734048193565e+05
1.693335114185662e-02 8.954266340898743e+05
1.695937343830356e-02 8.940777472778397e+05
1.698543572446706e-02 8.927267474207188e+05
1.701153806180123e-02 8.913736376009842e+05
1.703768051185462e-02 8.900184209463008e+05
1.706386313627041e-02 8.886611006297119e+05
1.709008599678645e-02 8.873016798698325e+05
1.711634915523552e-02 8.859401619310330e+05
1.714265267354536e-02 8.845765501236292e+05
1.716899661373895e-02 8.832108478040670e+05
1.719538103793452e-02 8.818430583751138e+05
1.722180600834580e-02 8.804731852860420e+05
1.724827158728210e-02 8.791012320328177e+05
1.727477783714851e-02 8.777272021582846e+05
1.730132482044600e-02 8.763510992523526e+05
1.732791259977159e-02 8.749729269521829e+05
1.735454123781852e-02 8.735926889423718e+05
1.738121079737635e-02 8.722103889551385e+05
1.740792134133112e-02 8.708260307705074e+05
1.743467293266555e-02 8.694396182164934e+05
1.746146563445910e-02 8.680511551692865e+05
1.748829950988822e-02 8.666606455534347e+05
1.751517462222640e-02 8.652680933420280e+05
1.754209103484439e-02 8.638735025568788e+05
1.756904881121032e-02 8.624768772687071e+05
1.759604801488987e-02 8.610782215973221e+05
1.762308870954636e-02 8.596775397118018e+05
1.765017095894099e-02 8.582748358306770e+05
1.767729482693293e-02 8.568701142221076e+05
1.770446037747948e-02 8.554633792040669e+05
1.773166767463622e-02 8.540546351445195e+05
1.775891678255719e-02 8.526438864616007e+05
1.778620776549500e-02 8.512311376237924e+05
1.781354068780100e-02 8.498163931501068e+05
1.784091561392545e-02 8.483996576102581e+05
1.786833260841763e-02 8.469809356248423e+05
1.789579173592604e-02 8.455602318655130e+05
1.792329306119851e-02 8.441375510551580e+05
1.795083664908237e-02 8.427128979680717e+05
1.797842256452461e-02 8.412862774301344e+05
1.800605087257204e-02 8.398576943189787e+05
1.803372163837142e-02 8.384271535641715e+05
1.806143492716960e-02 8.369946601473797e+05
1.808919080431375e-02 8.355602191025445e+05
1.811698933525141e-02 8.341238355160541e+05
1.814483058553073e-02 8.326855145269118e+05
1.817271462080058e-02 8.312452613269060e+05
1.820064150681071e-02 8.298030811607810e+05
1.822861130941193e-02 8.283589793264029e+05
1.825662409455623e-02 8.269129611749289e+05
1.828467992829693e-02 8.254650321109738e+05
1.831277887678891e-02 8.240151975927735e+05
1.834092100628868e-02 8.225634631323538e+05
1.836910638315456e-02 8.211098342956923e+05
1.839733507384689e-02 8.196543167028815e+05
1.842560714492809e-02 8.181969160282935e+05
1.845392266306289e-02 8.167376380007390e+05
1.848228169501848e-02 8.152764884036310e+05
1.851068430766465e-02 8.138134730751411e+05
1.853913056797395e-02 8.123485979083618e+05
1.856762054302183e-02 8.108818688514627e+05
1.859615429998683e-02 8.094132919078482e+05
1.862473190615076e-02 8.079428731363128e+05
1.865335342889877e-02 8.064706186511965e+05
1.868201893571960e-02 8.049965346225408e+05
1.871072849420570e-02 8.035206272762370e+05
1.873948217205338e-02 8.020429028941839e+05
1.876828003706298e-02 8.005633678144350e+05
1.879712215713906e-02 7.990820284313493e+05
1.882600860029049e-02 7.975988911957415e+05
1.885493943463069e-02 7.961139626150251e+05
1.888391472837774e-02 7.946272492533658e+05
1.891293454985453e-02 7.931387577318222e+05
1.894199896748900e-02 7.916484947284895e+05
1.897110804981420e-02 7.901564669786463e+05
1.900026186546850e-02 7.886626812748937e+05
1.902946048319578e-02 7.871671444672962e+05
1.905870397184553e-02 7.856698634635215e+05
1.908799240037307e-02 7.841708452289792e+05
1.911732583783967e-02 7.826700967869569e+05
